study,param_value,test_param,pic_id,pic_name,obs_plot_location,response_no,n
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,7,0
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,8,0
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,9,1
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,10,2
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,11,4
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,12,0
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,13,1
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,14,1
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,15,4
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,16,0
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,17,1
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,18,1
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,19,1
turk14,radon.cyclone-4,turk14-single,48,file1754552a52db2-single.svg,5,20,4
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,1,9
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,2,2
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,3,4
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,4,4
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,5,5
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,6,11
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,7,0
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,8,14
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,9,0
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,10,2
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,11,2
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,12,0
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,13,1
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,14,0
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,15,0
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,16,8
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,17,9
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,18,0
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,19,7
turk14,radon.cyclone-5,turk14-multiple,49,file175456b2d63f5-multiple.svg,19,20,9
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,1,5
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,2,1
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,3,2
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,4,2
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,5,3
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,6,3
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,7,0
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,8,4
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,9,1
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,10,1
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,11,2
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,12,0
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,13,0
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,14,0
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,15,0
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,16,5
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,17,1
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,18,1
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,19,1
turk14,radon.cyclone-5,turk14-single,50,file175456b2d63f5-single.svg,19,20,8
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,1,1
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,2,7
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,3,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,4,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,5,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,6,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,7,4
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,8,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,9,1
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,10,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,11,2
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,12,19
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,13,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,14,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,15,14
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,16,8
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,17,33
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,18,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,19,0
turk14,radon.qq-1,turk14-multiple,51,file10304a0e756f-multiple.svg,4,20,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,1,37
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,2,5
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,3,10
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,4,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,5,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,6,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,7,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,8,5
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,9,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,10,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,11,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,12,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,13,3
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,14,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,15,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,16,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,17,0
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,18,1
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,19,5
turk14,radon.qq-1,turk14-multiple,53,file103022bf7473-multiple.svg,4,20,7
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,1,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,2,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,3,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,4,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,5,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,6,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,7,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,8,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,9,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,10,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,11,1
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,12,5
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,13,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,14,1
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,15,9
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,16,9
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,17,16
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,18,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,19,0
turk14,radon.qq-1,turk14-single,52,file10304a0e756f-single.svg,4,20,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,1,24
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,2,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,3,1
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,4,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,5,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,6,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,7,1
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,8,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,9,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,10,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,11,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,12,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,13,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,14,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,15,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,16,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,17,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,18,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,19,0
turk14,radon.qq-1,turk14-single,54,file103022bf7473-single.svg,4,20,1
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,1,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,2,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,3,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,4,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,5,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,6,37
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,7,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,8,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,9,3
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,10,13
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,11,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,12,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,13,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,14,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,15,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,16,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,17,4
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,18,5
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,19,0
turk14,radon.qq-2,turk14-multiple,55,file10302352c4e8-multiple.svg,19,20,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,1,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,2,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,3,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,4,4
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,5,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,6,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,7,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,8,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,9,4
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,10,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,11,21
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,12,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,13,4
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,14,1
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,15,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,16,15
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,17,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,18,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,19,0
turk14,radon.qq-2,turk14-multiple,57,file1030201d65aa-multiple.svg,19,20,8
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,1,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,2,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,3,2
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,4,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,5,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,6,30
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,7,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,8,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,9,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,10,5
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,11,1
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,12,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,13,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,14,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,15,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,16,1
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,17,0
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,18,1
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,19,1
turk14,radon.qq-2,turk14-single,56,file10302352c4e8-single.svg,19,20,1
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,1,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,2,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,3,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,4,2
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,5,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,6,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,7,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,8,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,9,3
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,10,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,11,19
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,12,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,13,3
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,14,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,15,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,16,9
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,17,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,18,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,19,0
turk14,radon.qq-2,turk14-single,58,file1030201d65aa-single.svg,19,20,2
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,1,3
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,2,11
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,3,4
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,4,3
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,5,18
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,6,4
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,7,4
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,8,0
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,9,0
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,10,3
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,11,0
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,12,0
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,13,0
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,14,0
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,15,0
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,16,7
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,17,2
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,18,0
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,19,1
turk14,radon.qq-3,turk14-multiple,59,file103050aa5af-multiple.svg,10,20,17
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,1,9
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,2,5
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,3,6
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,4,0
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,5,7
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,6,0
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,7,5
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,8,6
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,9,0
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,10,0
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,11,0
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,12,0
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,13,5
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,14,11
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,15,0
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,16,6
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,17,0
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,18,7
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,19,15
turk14,radon.qq-3,turk14-multiple,61,file103019836494-multiple.svg,10,20,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,1,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,2,15
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,3,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,4,3
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,5,6
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,6,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,7,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,8,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,9,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,10,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,11,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,12,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,13,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,14,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,15,1
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,16,7
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,17,1
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,18,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,19,0
turk14,radon.qq-3,turk14-single,60,file103050aa5af-single.svg,10,20,5
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,1,2
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,2,2
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,3,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,4,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,5,1
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,6,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,7,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,8,1
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,9,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,10,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,11,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,12,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,13,5
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,14,2
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,15,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,16,5
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,17,0
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,18,5
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,19,15
turk14,radon.qq-3,turk14-single,62,file103019836494-single.svg,10,20,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,1,27
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,2,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,3,15
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,4,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,5,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,6,11
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,7,5
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,8,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,9,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,10,1
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,11,17
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,12,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,13,3
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,14,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,15,13
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,16,3
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,17,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,18,0
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,19,6
turk14,radon.qq-4,turk14-multiple,63,file1030208e5752-multiple.svg,18,20,18
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,1,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,2,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,3,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,4,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,5,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,6,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,7,8
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,8,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,9,4
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,10,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,11,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,12,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,13,8
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,14,3
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,15,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,16,17
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,17,3
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,18,0
turk14,radon.qq-4,turk14-multiple,65,file103089d1014-multiple.svg,18,19,19
