study,param_value,test_param,pic_id,pic_name,obs_plot_location,response_no,n
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,4,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,5,1
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,6,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,7,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,8,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,9,5
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,10,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,11,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,12,2
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,13,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,14,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,15,1
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,16,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,17,1
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,18,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,19,0
turk10,50-5,turk10-Standard-Inner-Single-rep2,1913,filebab67846bec9-single.svg,9,20,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,1,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,2,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,3,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,4,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,5,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,6,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,7,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,8,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,9,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,10,2
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,11,11
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,12,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,13,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,14,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,15,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,16,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,17,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,18,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,19,6
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1518,filebab6a95f9b7-multiple.svg,11,20,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,1,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,2,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,3,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,4,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,5,9
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,6,1
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,7,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,8,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,9,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,10,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,11,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,12,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,13,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,14,4
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,15,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,16,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,17,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,18,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,19,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep1,1806,filebab62a4b3209-multiple.svg,5,20,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,1,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,2,3
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,3,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,4,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,5,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,6,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,7,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,8,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,9,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,10,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,11,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,12,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,13,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,14,1
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,15,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,16,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,17,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,18,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,19,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1626,filebab6231bec2c-multiple.svg,2,20,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,1,4
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,2,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,3,1
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,4,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,5,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,6,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,7,3
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,8,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,9,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,10,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,11,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,12,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,13,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,14,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,15,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,16,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,17,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,18,0
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,19,1
turk10,50-5,turk10-Standard-Outer-Multiple-rep2,1914,filebab66c97bbcf-multiple.svg,1,20,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,1,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,2,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,3,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,4,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,5,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,6,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,7,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,8,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,9,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,10,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,11,7
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,12,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,13,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,14,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,15,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,16,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,17,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,18,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,19,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1519,filebab6a95f9b7-single.svg,11,20,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,1,1
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,2,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,3,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,4,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,5,6
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,6,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,7,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,8,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,9,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,10,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,11,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,12,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,13,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,14,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,15,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,16,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,17,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,18,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,19,0
turk10,50-5,turk10-Standard-Outer-Single-rep1,1807,filebab62a4b3209-single.svg,5,20,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,1,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,2,4
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,3,1
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,4,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,5,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,6,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,7,1
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,8,2
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,9,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,10,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,11,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,12,1
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,13,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,14,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,15,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,16,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,17,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,18,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,19,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1627,filebab6231bec2c-single.svg,2,20,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,1,3
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,2,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,3,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,4,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,5,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,6,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,7,2
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,8,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,9,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,10,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,11,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,12,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,13,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,14,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,15,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,16,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,17,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,18,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,19,0
turk10,50-5,turk10-Standard-Outer-Single-rep2,1915,filebab66c97bbcf-single.svg,1,20,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,1,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,2,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,3,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,4,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,5,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,6,6
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,7,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,8,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,9,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,10,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,11,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,12,5
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,13,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,14,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,15,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,16,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,17,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,18,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,19,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1453,filebab66e3dc688-multiple.svg,12,20,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,1,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,2,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,3,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,4,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,5,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,6,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,7,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,8,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,9,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,10,1
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,11,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,12,4
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,13,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,14,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,15,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,16,1
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,17,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,18,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,19,0
turk10,75-10,turk10-Control-Inner-Multiple-rep1,1741,filebab6648db2a-multiple.svg,12,20,1
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,1,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,2,1
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,3,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,4,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,5,2
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,6,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,7,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,8,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,9,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,10,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,11,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,12,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,13,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,14,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,15,4
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,16,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,17,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,18,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,19,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1693,filebab626c33aef-multiple.svg,7,20,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,1,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,2,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,3,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,4,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,5,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,6,1
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,7,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,8,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,9,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,10,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,11,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,12,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,13,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,14,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,15,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,16,3
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,17,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,18,0
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,19,1
turk10,75-10,turk10-Control-Inner-Multiple-rep2,1981,filebab66d71c7ec-multiple.svg,12,20,0
turk10,75-10,turk10-Control-Inner-Single-rep1,1452,filebab66e3dc688-single.svg,12,1,0
turk10,75-10,turk10-Control-Inner-Single-rep1,1452,filebab66e3dc688-single.svg,12,2,0
turk10,75-10,turk10-Control-Inner-Single-rep1,1452,filebab66e3dc688-single.svg,12,3,0
turk10,75-10,turk10-Control-Inner-Single-rep1,1452,filebab66e3dc688-single.svg,12,4,0
turk10,75-10,turk10-Control-Inner-Single-rep1,1452,filebab66e3dc688-single.svg,12,5,0
